,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Corrigendum Title,Corrigendum Type,View,Processing Fee in ₹,Conversion rate in ₹,1,NA,2,NA.1,3,NA.2,4,NA.3,5,NA.4,6,NA.5,7,NA.6,8,NA.7,9,NA.8,10,NA.9,11,NA.10,12,NA.11,13,NA.12,14,NA.13,15,NA.14,16,NA.15,17,NA.16,18,NA.17,19,NA.18,20,NA.19,21,NA.20,22,NA.21,23,NA.22,24,NA.23,25,NA.24,26,NA.25,27,NA.26,28,NA.27,29,NA.28
0,14-Sep-2023 12:00 PM,03-Oct-2023 03:00 PM,14-Sep-2023 12:00 PM,30-Sep-2023 02:00 PM,NA ,NA ,14-Sep-2023 12:00 PM,30-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,BIDDING DOCUMENT,"8,500",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,2023_PWBNH_32490_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"8,44,389",Yes,percentage,2.0%,Nil,Nil,Jagannath Community and Skill Centre at i) Beesakopie TE. ii) Koomsang T.E. iii)Dangari T.E. under Doomdooma LAC (Pkg. No-10),Jagannath Community and Skill Centre at i) Beesakopie TE. ii) Koomsang T.E. iii)Dangari T.E. under Doomdooma LAC (Pkg. No-10),Please refer Tender documents. ,NA ,"4,22,19,429",Civil Works - Building,NA ,Tender,180.0,365.0,Tinsukia,786125.0,NA ,NA ,NA ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"CE, PWD(Bldg), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2023_PWBNH_32490_4,CE/TB-VII/22/2023/9 Dated Guwahati 31st Aug 2023,Jagannath Community and Skill Centre at i) Beesakopie TE. ii) Koomsang T.E. iii)Dangari T.E. under Doomdooma LAC (Pkg. No-10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11-Jul-2023 06:30 PM,05-Aug-2023 03:30 PM,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,NA ,NA ,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/426/2023-CONST,2023_NHM_31622_5,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Teturtal SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Teturtal SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,BARPETA,781301.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM ASSAM,O/O MD NHM ASSAM,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31622_5,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Teturtal SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,1.0,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Aug-2023 01:00 PM,11-Sep-2023 03:00 PM,29-Aug-2023 01:00 PM,11-Sep-2023 02:00 PM,29-Aug-2023 01:00 PM ,29-Aug-2023 03:00 PM ,29-Aug-2023 01:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"2,864",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_13,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"2,86,400",Yes,percentage,2.0%,Nil,Nil,Construction of additional classroom in the following schools Banskandi N.M.H.S. School under Lakhipur block 4nos Kashipur V P Higher Secondary School under Lakhipur block 4nos in Cachar district,Construction of additional classroom in the following schools Banskandi N.M.H.S. School under Lakhipur block 4nos Kashipur V P Higher Secondary School under Lakhipur block 4nos in Cachar district,Please refer Tender documents. ,NA ,"1,43,20,000",Civil Works - Building,NA ,Tender,180.0,180.0,Lakhipur,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",29-Aug-2023 03:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_13,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Banskandi N.M.H.S. School under Lakhipur block 4nos Kashipur V P Higher Secondary School under Lakhipur block 4nos in Cachar district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,02-Aug-2023 12:00 PM,24-Aug-2023 03:00 PM,02-Aug-2023 12:00 PM,23-Aug-2023 04:00 PM,NA ,NA ,02-Aug-2023 12:00 PM,23-Aug-2023 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document as per Bid document,"2,000",Nil,Nil,No,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,JJMA_22_PROC_2023_11938_44,2023_PHED_31891_1,Yes,Open Tender,Empanelment,Services,2.0,No,No,Online,No,No,No,"43,000",Yes,fixed,,Nil,Nil,Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for JJM Assam,Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for Jal Jeevan Mission Assam,Please refer Tender documents. ,NA ,0.0,Consultancy,NA ,Empanelment,180.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",1.0,SBI Bank,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2023_PHED_31891_1,JJMA_22_PROC_2023_11938_44,Empanelment of Chartered Accountant Firms for Carrying out Statutory Audit for JJM Assam,1.0,Technical Corrigendum-01,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22-Jul-2023 06:00 PM,01-Aug-2023 03:30 PM,22-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,22-Jul-2023 06:00 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_41,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"60,986",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health and Wellness Centres at various places of Assam under NHM Assam Group 7 4 nos of schemes in Karbi Anglong District,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health and Wellness Centres at various places of Assam under NHM Assam Group 7 4 nos of schemes in Karbi Anglong District,Please refer Tender documents. ,NA ,"30,49,280",Civil Works - Building,NA ,Tender,180.0,120.0,Karbi Anglong District,782462.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_41,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health and Wellness Centres at various places of Assam under NHM Assam Group 7 4 nos of schemes in Karbi Anglong District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21-Sep-2023 03:30 PM,04-Oct-2023 03:30 PM,21-Sep-2023 03:30 PM,03-Oct-2023 02:00 PM,NA ,NA ,21-Sep-2023 03:30 PM,03-Oct-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32034/17/2023-Const-NHM,2023_NHM_32615_4,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At MWINGURI SC in Chirang District.","Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At MWINGURI SC in Chirang District.",Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Mwinaguri SC in Chirang district,783390.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti, Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32615_4,NHM-32034/17/2023-Const-NHM,"Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos. of Buildingless Sub-health Centres under NHM Assam on TURN KEY BASIS , At MWINGURI SC in Chirang District.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,09-Aug-2023 05:55 PM,29-Aug-2023 03:30 PM,09-Aug-2023 05:55 PM,28-Aug-2023 02:00 PM,NA ,NA ,09-Aug-2023 05:55 PM,28-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32033/3/2023-Const.NHM/83,2023_NHM_32006_10,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,44,000",Yes,percentage,2.0%,Nil,Nil,"Construction of AYUSH Dispensary (Assam Type) in Karbi Anglong District, group.16 (3 nos. of scheme in Karbi Anglong District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Karbi Anglong District, group.16 (3 nos. of scheme in Karbi Anglong District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"72,00,000",Construction Works,NA ,Tender,225.0,270.0,Karbi Anglong District,782462.0,NA ,NA ,NA ,"Office of MD, NHM, Assam",No ,No,"MD, NHM, Assam","Office of MD, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32006_10,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Karbi Anglong District, group.16 (3 nos. of scheme in Karbi Anglong District) for FY 2022-23 under NAM, Assam.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29-Aug-2023 05:00 PM,11-Sep-2023 03:00 PM,29-Aug-2023 05:00 PM,11-Sep-2023 02:00 PM,29-Aug-2023 05:00 PM ,29-Aug-2023 06:00 PM ,29-Aug-2023 06:00 PM,11-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender fee and EMD,"3,938",Nil,Nil,No,Axom Sarba Siksha Abhijan Mission,CW/Tender/23-24/510/2023/130,2023_SSA_32174_22,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"3,93,800",Yes,percentage,2.0%,Nil,Nil,Construction of additional classroom in the following schools Gingia Mahabir Hs under Behali block 4nos Monabari Hs under Behali block 3nos Howajan Hss under Chaiduar block 4nos in Sonitpur district,Construction of additional classroom in the following schools Gingia Mahabir Hs under Behali block 4nos Monabari Hs under Behali block 3nos Howajan Hss under Chaiduar block 4nos in Sonitpur district,Please refer Tender documents. ,NA ,"1,96,90,000",Civil Works - Building,NA ,Tender,180.0,180.0,Sonitpur,781019.0,"O/o The MD, Samagra Shiksha, Assam, Kahilipara ","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19 ",29-Aug-2023 06:00 PM ,"O/o The MD, Samagra Shiksha, Assam, Kahilipara",No ,No,"MD, Samagra Shiksha, Assam","O/o The MD, Samagra Shiksha, Assam, Kahilipara, Ghy-19",1.0,SBI Bank,Axom Sarba Siksha Abhijan Mission,2023_SSA_32174_22,CW/Tender/23-24/510/2023/130,Construction of additional classroom in the following schools Gingia Mahabir Hs under Behali block 4nos Monabari Hs under Behali block 3nos Howajan Hss under Chaiduar block 4nos in Sonitpur district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26-Jul-2023 06:20 PM,31-Aug-2023 04:00 PM,26-Jul-2023 06:20 PM,30-Aug-2023 04:00 PM,26-Jul-2023 06:20 PM ,07-Aug-2023 11:00 AM ,14-Aug-2023 11:00 AM,30-Aug-2023 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,EMD,"12,000",Nil,Nil,No,Urban Development Department||Directorate of Municipality Administration - UDD,SBM(U)248/2023/Tinsukia-01/62,2023_UDD_31804_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"6,00,000",No,percentage,1.0%,Nil,Nil,"Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at TINSUKUA MUNICIPAL BOARD, Assam","Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at TINSUKUA MUNICIPAL BOARD, Assam",Please refer Tender documents. ,NA ,"6,00,00,000",Civil Works,NA ,Tender,180.0,350.0,"Tinsukia, Assam",781006.0,"Dispur, Guwahati-06 ","Mission Directorate of Swachh Bharat Mission-Urban, Assam Dispur, Guwahati-06 ",07-Aug-2023 11:30 AM ,Dispur,No ,No,"Mission Director, SBM-Urban, Assam","Mission Directorate of Swachh Bharat Mission-Urban, Assam Dispur, Guwahati-06",1.0,SBI Bank,Urban Development Department||Directorate of Municipality Administration - UDD,2023_UDD_31804_1,SBM(U)248/2023/Tinsukia-01/62,"Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at TINSUKUA MUNICIPAL BOARD, Assam",1.0,Date Extension,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,01-Aug-2023 03:00 PM,31-Aug-2023 04:00 PM,01-Aug-2023 03:00 PM,30-Aug-2023 04:00 PM,01-Aug-2023 03:00 PM ,10-Aug-2023 11:00 AM ,17-Aug-2023 11:00 AM,30-Aug-2023 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,Bid Fee,"9,000",Nil,Nil,No,Urban Development Department||Directorate of Municipality Administration - UDD,SBM(U)248/2023/T-D-M-S 01/1,2023_UDD_31879_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"4,54,710",No,percentage,1.0%,Nil,Nil,"Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at Tezpur, Dhekiajuli, Mangaldoi and Silapathar Assam","Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at Tezpur, Dhekiajuli, Mangaldoi and Silapathar Assam",Please refer Tender documents. ,NA ,"4,54,71,000",Civil Works,NA ,Tender,180.0,350.0,tezpur dhekiajuli Mangaldoi and Silapathar,781006.0,"Dispur, Guwahati-06 ","Office of the Mission Director, SBM-U, Assam, Dispur, Guwahati-06 ",10-Aug-2023 11:30 AM ,Dispur,No ,No,"Mission Director, SBM-Urban, Assam","Office of the Mission Director, SBM-U, Assam, Dispur, Guwahati-06",1.0,SBI Bank,Urban Development Department||Directorate of Municipality Administration - UDD,2023_UDD_31879_1,SBM(U)248/2023/T-D-M-S 01/1,"Design, Supply Testing and Commissioning of Material Recovery Facility MRF Waste to Compost Plant and Sanitary Landfill at Tezpur, Dhekiajuli, Mangaldoi and Silapathar Assam",1.0,Date Extension,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,07-Sep-2023 10:00 AM,13-Sep-2023 02:00 PM,07-Sep-2023 10:00 AM,12-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM ,12-Sep-2023 10:00 AM ,07-Sep-2023 10:00 AM,12-Sep-2023 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Cost of Bid Document,"2,134",Nil,Nil,Yes,Public Works Roads Department,CS/WGTRD/3/SOPD(G)/2023-24,2023_PWD_32381_2,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"1,42,280",Yes,fixed,,Nil,Nil,CRC-WGTRD-125- G.G. Road,Reparing of road surface including road furniture works etc. in view of Durga Puja 2023 on G.G. Road under SOPD (G) for the year 2023-24.,Please refer Tender documents. ,NA ,"71,14,000",Civil Works,NA ,Tender,180.0,30.0,Kamrup,781021.0,NA ,NA ,NA ,"SE, PWD(R), City Road Circle",No ,No,"SE, PWD(R), City Road Circle","Bamunimaidan, Guwahati",1.0,SBI Bank,Public Works Roads Department,2023_PWD_32381_2,CS/WGTRD/3/SOPD(G)/2023-24,CRC-WGTRD-125- G.G. Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Aug-2023 03:00 PM,21-Sep-2023 03:30 PM,31-Aug-2023 03:00 PM,20-Sep-2023 02:00 PM,NA ,NA ,31-Aug-2023 03:00 PM,20-Sep-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/608/2023-CONST,2023_NHM_32327_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Ladoigarh SC in Sivasagar District under PM ABHIM for FY 2021 22 under NHM Assam on Turnkey Basis,Construction of Buildingless Sub Health Centre in Ladoigarh SC in Sivasagar District under PM ABHIM for FY 2021 22 under NHM Assam on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,SIVASAGAR,785640.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM,O/O MD NHM ASSAM CHRISTANBASTI GHY-05,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_32327_1,NHM-32023/608/2023-CONST,Construction of Buildingless Sub Health Centre in Ladoigarh SC in Sivasagar District under PM ABHIM for FY 2021 22 under NHM Assam on Turnkey Basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/372,2023_NHM_31811_28,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At MOHENDIJUA SC in Karbi Anglong District.,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At MOHENDIJUA SC in Karbi Anglong District.,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Karbi Anglong,782462.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,"MD,NHM","Office of MD,NHM Christian Basti, Ghy-05",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31811_28,32034/17/2023-Const-NHM/372,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2021-22 31 nos of Buildingless Sub-Health Centres under NHM on Turnkey Basis At MOHENDIJUA SC in Karbi Anglong District.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,05-Jul-2023 02:00 PM,04-Aug-2023 02:00 PM,05-Jul-2023 03:00 PM,02-Aug-2023 02:00 PM,NA ,NA ,13-Jul-2023 04:00 PM,02-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Document,100.0,Nil,Nil,Yes,Science Technology and Climate Change Department||Assam State Space Application Centre,ASSAC/Tech/81/2022/780,2023_STCCD_31508_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,"50,000",Yes,fixed,,Nil,Nil,Procurement of Multispectral Sensor Compatible with available Indowings Cyberone UAV at ASSAC,Tender for Procurement of Multispectral Sensor Compatible with available Indowings Cyberone UAV at ASSAC,As per Tender Documents ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,60.0,Assam State Space Application Centre,781005.0,Online Via Google Meet ,meet.google.com/kjy-yoim-rcd  ,12-Jul-2023 03:00 PM ,Assam State Space Application Centre,No ,No,"Director, ASSAC","Assam State Space Application Centre, Bigyan Bhavan Premises",1.0,SBI Bank,Science Technology and Climate Change Department||Assam State Space Application Centre,2023_STCCD_31508_1,ASSAC/Tech/81/2022/780,Procurement of Multispectral Sensor Compatible with available Indowings Cyberone UAV at ASSAC,1.0,Extension of Bid Submission,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11-Jul-2023 06:30 PM,05-Aug-2023 03:30 PM,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,NA ,NA ,11-Jul-2023 06:30 PM,04-Aug-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"1,500",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32023/426/2023-CONST,2023_NHM_31622_3,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"1,04,060",Yes,percentage,2.0%,Nil,Nil,Construction of Buildingless Sub Health Centre in Mazid Bhitha SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Mazid Bhitha SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,BARPETA,781301.0,NA ,NA ,NA ,O/O MD NHM ASSAM,No ,No,MD NHM ASSAM,O/O MD NHM ASSAM,1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31622_3,NHM-32023/426/2023-CONST,Construction of Buildingless Sub Health Centre in Mazid Bhitha SC in Barpeta District under PM ABHIM for the FY 2022 23 under NHM on Turnkey Basis,1.0,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19-Jul-2023 01:00 PM,01-Aug-2023 03:30 PM,19-Jul-2023 01:00 PM,31-Jul-2023 02:00 PM,NA ,NA ,19-Jul-2023 01:00 PM,31-Jul-2023 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"1,000",Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NHM-32050/46/2021 Construction NHM 89,2023_NHM_31705_24,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"83,991",Yes,percentage,2.0%,Nil,Nil,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 16 6 nos schemes in Lakhimpur district,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 16 6 nos schemes in Lakhimpur district,Please refer Tender documents. ,NA ,"41,99,556",Civil Works - Building,NA ,Tender,180.0,120.0,Lakhimpur District,787001.0,NA ,NA ,NA ,"o/o Mission Director, NHM, Assam",No ,No,Mission Director NHM Assam,"o/o Mission Director, NHM, Assam",1.0,SBI Bank,National Health Mission||State Programme Management Unit - NHM,2023_NHM_31705_24,NHM-32050/46/2021 Construction NHM 89,Repairing Renovation of 229 Nos of Sub Centre to upgrade them as Health n Wellness Centre at various places of Assam under NHM Assam Group 16 6 nos schemes in Lakhimpur district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
