Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,154418,RELIANCE FORMULATION PVT. LTD,25-Jul-2022 01:01 PM,Rejected-Technical,Not Admitted,30-Sep-2022 05:03 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,154295,RIVPRA FORMULATION PVT LTD,25-Jul-2022 01:05 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,154279,SAAR BIOTECH PVT.LTD.,23-Jul-2022 05:31 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,154242,SAFE PARENTARALS PRIVATE LIMITED,25-Jul-2022 09:56 AM,Rejected-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,153889,SAMARTH LIFE SCIENCES PVT. LTD.,23-Jul-2022 05:03 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,154085,SAMKEM,23-Jul-2022 05:21 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,154338,SHAMSHREE LIFESCIENCES LIMITED,25-Jul-2022 12:58 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,154179,Snehal Pharma and Surgicals Pvt Ltd,23-Jul-2022 10:37 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,154245,STALLION LABORATORIES PVT LTD,24-Jul-2022 10:39 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,154307,SUPERMAX DRUGS & PHARMACEUTICALS PVT LTD,24-Jul-2022 02:57 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,153692,Swiss Garnier Life Sciences,21-Jul-2022 06:03 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,154414,SWISS PARENTERALS LIMITED,25-Jul-2022 01:32 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,153860,Troikaa Pharmaceuticals Limited,25-Jul-2022 11:33 AM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,154087,Trugen Pharmaceuticals Pvt Ltd,22-Jul-2022 12:59 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,154173,UNICURE INDIA LTD,25-Jul-2022 12:10 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,153707,VENUS REMEDIES LIMITED,22-Jul-2022 04:20 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,154384,"Vivek Pharmachem (India) Ltd.,",25-Jul-2022 12:11 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,154283,WILCURE REMEDIES PRIVATE LIMITED,24-Jul-2022 06:36 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,153699,Wings Biotech,25-Jul-2022 10:19 AM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,154268,YACCA PHARMACEUTICALS PVTLIMITED,25-Jul-2022 12:45 PM,Accepted-AOC,L1,14-Jun-2023 12:50 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,154373,Zenith Drugs Pvt. Ltd.,24-Jul-2022 09:28 PM,Rejected-Finance,NO L1 RATE,20-Jan-2023 05:07 PM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
