revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,,0,2021_09
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,-0.260180637754243,928,2021_09
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,,0,2021_09
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,,0,2021_09
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,,0,2021_09
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,,0,2021_09
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,,0,2021_09
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,,0,2021_09
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,,0,2021_09
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,,0,2021_09
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,,0,2021_09
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,,0,2021_09
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,,0,2021_09
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,,0,2021_09
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,,0,2021_09
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,,0,2021_09
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,,0,2021_09
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,,0,2021_09
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,,0,2021_09
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,,0,2021_09
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,2021_09
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,2021_09
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,,0,2021_09
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,,0,2021_09
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,,0,2021_09
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,,0,2021_09
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,,0,2021_09
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,,0,2021_09
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,,0,2021_09
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,-0.2473819956411622,6922,2021_09
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,-0.2438144616913377,570,2021_09
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,,0,2021_09
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,,0,2021_09
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,,0,2021_09
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.097025799323937,19192,2019_05
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0494305432830261,2837,2019_05
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.0298712370596525,5460,2019_05
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.1120076902033646,17799,2019_05
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.0777621023648774,5029,2019_05
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.0933360256582126,1843,2019_05
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1111601680490275,2214,2019_05
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1168248654729823,1809,2019_05
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0707972074809827,3800,2019_05
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.1080200627529084,3954,2019_05
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.1129024299012423,3582,2019_05
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0859155644448633,6383,2019_05
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0621944882879222,5269,2019_05
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.0921442468495463,3499,2019_05
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.0487048603234301,8713,2019_05
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.0433504374388133,9672,2019_05
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.0030616551822453,8547,2019_05
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,-3.3286450725749536e-05,3498,2019_05
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.0750740559895833,4950,2019_05
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.064332283288776,4173,2019_05
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.0429494519239942,9172,2019_05
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.1122766757798704,5663,2019_05
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.1058066668386504,4694,2019_05
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.0208546084886243,2994,2019_05
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.0001566570196578,737,2019_05
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.0949817270275534,3931,2019_05
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.1601276887708208,4165,2019_05
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.0824702289126334,6976,2019_05
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.0944736602273805,3295,2019_05
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.0834890228183537,10410,2019_05
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.0757995068764884,6141,2019_05
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.1744216185990379,5496,2019_05
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.1914171378710542,4451,2019_05
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.0550044995131824,6672,2019_05
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.0692355924986541,6095,2019_05
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,-0.0305299042802885,6712,2019_05
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0472454805575404,22129,2019_05
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.0727431044081068,17991,2019_05
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,-0.0488993108862456,9801,2019_05
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,-0.0476643744800332,12020,2019_05
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.0342239620529602,6848,2019_05
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.0604300309266966,7340,2019_05
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.0956430427176011,5957,2019_05
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.0791098693272766,9449,2019_05
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0829337285998402,11109,2019_05
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0519591671002785,8348,2019_05
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.0762125771783815,5055,2019_05
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0428275793790817,160,2019_05
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.166026380572212,2809,2019_05
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,-0.0460036781717069,7159,2019_05
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.0325068889313659,13503,2019_05
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.0862701185255162,15473,2019_05
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,-0.0656399885515083,5861,2019_05
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.0483728467172743,15459,2019_05
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.1089922625316019,16959,2019_05
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.1174007541800967,16133,2019_05
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.1378000838552348,20478,2019_05
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.0542296615759434,13064,2019_05
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.0493584967948294,7104,2019_05
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,-0.07060234013462,11912,2019_05
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,-0.0793295169013776,6433,2019_05
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,-0.0619982629219802,7126,2019_05
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,-0.0778053746569394,7071,2019_05
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,-0.1057848358336252,8386,2019_05
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,-0.0680662606083668,8633,2019_05
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.0663647711131776,6977,2019_05
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,-0.10479923764009,5666,2019_05
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,-0.1143595231278993,6952,2019_05
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,-0.0872620051294874,8092,2019_05
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,-0.0619815536249875,7533,2019_05
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,-0.1005563100664923,7851,2019_05
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,-0.1135256544484535,15269,2019_05
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,-0.0689024172331157,8512,2019_05
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,-0.0549721169028094,5804,2019_05
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,-0.0426184837852523,11790,2019_05
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,-0.0969705825511711,5710,2019_05
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.0080827548443198,16110,2019_05
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1063342629242601,44062,2019_05
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.1177876087511797,28078,2019_05
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.096118225109396,25995,2019_05
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1635751852714164,18187,2019_05
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.1548275360621593,10090,2019_05
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.094697370796035,32592,2019_05
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,-0.139913043616827,13176,2019_05
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,-0.0954729409106613,14834,2019_05
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.139453691980626,7923,2019_05
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.1313176963622701,17675,2019_05
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.1058587295896755,13353,2019_05
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,-0.0693020988061284,3161,2019_05
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,-0.089253528276946,2387,2019_05
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,-0.0962899279054314,4944,2019_05
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.121537666352938,11870,2019_05
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.1163540950918827,10142,2019_05
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,-0.0673431583844009,2769,2019_05
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,-0.0774582139480821,2849,2019_05
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,-0.093372311494463,4786,2019_05
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.1093824129122849,13075,2019_05
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0477780114555751,3399,2019_05
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.0521815561059501,5315,2019_05
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.0676969216888089,6231,2019_05
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.0316210087010117,1525,2019_05
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.0670000222530283,3039,2019_05
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.0357174513075086,225,2019_05
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,-0.0466145596573096,623,2019_05
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,-0.1120580929623224,12884,2019_05
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,-0.045002577369779,4112,2019_05
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,-0.1060605954671558,16761,2019_05
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0857661546063738,3332,2019_05
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,-0.1200109958648681,960,2019_05
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,-0.0579955182172422,4477,2019_05
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,-0.0561129819318777,7398,2019_05
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,-0.0879842810170478,8401,2019_05
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,-0.0813949778110166,3160,2019_05
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.1673927550103254,2512,2019_05
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.1456476959034895,2049,2019_05
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,-0.0742977429256354,9187,2019_05
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,-0.0030209542491671,1629,2019_05
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,-0.0658156032959226,1009,2019_05
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0117450980252997,1806,2019_05
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0704007672911939,8815,2019_05
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.066100356399372,2232,2019_05
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0539505040828134,1698,2019_05
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0810109406832498,2669,2019_05
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,-0.0182776004547915,6631,2019_05
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,-0.1155656673816223,1477,2019_05
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,-0.0804649821353259,2297,2019_05
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,-0.0085989973860788,1095,2019_05
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.022360145766803,2351,2019_05
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,-0.0210906457500297,3808,2019_05
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,8.553318657610924e-05,343,2019_05
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.1165163054015965,8260,2019_05
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,-0.0071912971906375,633,2019_05
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,-0.0526686260301952,5244,2019_05
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,-0.0289844648306837,1719,2019_05
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,-0.0328547948869145,419,2019_05
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0762636587023735,64,2019_05
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,-0.0495271050967628,951,2019_05
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,-0.0533729081202035,3168,2019_05
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.0835475787131337,5247,2019_05
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.0478285765036558,741,2019_05
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.0663408269670996,2935,2019_05
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,0.009706942571534,36,2019_05
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.1017548782484872,112,2019_05
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.0384715564278399,1129,2019_05
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,-0.0622030584319732,11252,2019_05
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,-0.0398151059316536,10236,2019_05
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,-0.0266454295622996,5850,2019_05
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,-0.0818615766244596,5321,2019_05
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,-0.0596231330744296,18761,2019_05
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,-0.0633302479536755,7691,2019_05
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,-0.0502582235817786,5645,2019_05
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,0.0448369638322141,4719,2019_05
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,-0.0012898082464513,5680,2019_05
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,0.0364432213198485,15594,2019_05
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0490334137323702,54808,2019_05
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.0310289684017391,7773,2019_05
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.11947721937419,4437,2019_05
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,-0.0002056705034696,325,2019_05
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,-0.0749619681880159,5088,2019_05
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,-0.0178293553643445,9868,2019_05
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,-0.049703705402849,5311,2019_05
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0536805335578713,2417,2019_05
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0573028597373921,3708,2019_05
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.073055719320025,4701,2019_05
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,-0.0107326199282916,5692,2019_05
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0414924528676593,2053,2019_05
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.0328076289590716,3448,2019_05
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0424456667797188,7878,2019_05
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,-0.1002910068120165,11635,2019_05
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,-0.1501371764259272,8695,2019_05
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,-0.046160229725166,7021,2019_05
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,-0.0546336254831087,7552,2019_05
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0699456319321681,1370,2019_05
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,-0.0702987082225007,6532,2019_05
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,-0.0652734717366907,3512,2019_05
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,-0.1204000304118858,7103,2019_05
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,-0.1336657596875901,6933,2019_05
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,-0.0490219394982333,5802,2019_05
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,-0.0461501108787925,11684,2019_05
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0836743562061829,59195,2019_05
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.199521141052246,19200,2021_10
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1918971971039538,2839,2021_10
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.1711451249799826,5464,2021_10
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.1943154073058855,17802,2021_10
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.2406096120071183,5031,2021_10
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.2429126069240611,1844,2021_10
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.2391847577736845,2214,2021_10
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.2431947993863149,1809,2021_10
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.2022934020208854,3799,2021_10
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.1794796563882743,3955,2021_10
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.1829398749029706,3583,2021_10
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.2166816905089509,6382,2021_10
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1426016517417619,5269,2021_10
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.162767578125,3500,2021_10
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.2695193707683039,8714,2021_10
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.2416968969660947,9674,2021_10
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.2835218149951777,8554,2021_10
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,-0.2342132969218482,3502,2021_10
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.2004853743443559,4951,2021_10
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.2135490205349652,4172,2021_10
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.3944342538772896,9172,2021_10
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.1211524080986305,5084,2021_10
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.1126049864525888,255,2021_10
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,,0,2021_10
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,,0,2021_10
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,,0,2021_10
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,,0,2021_10
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,,0,2021_10
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.2372709372695269,1822,2021_10
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.2077530927606768,10408,2021_10
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.2286714822762333,6142,2021_10
