iph_det_id,iph_loss_is,scheme_id,totalscheme,amount,details,entry_by,entry_date,ip_add,status,updated_by
11937,5510,1,1.0,20.05,"Urban Water Supply Scheme Jawali 		Damages of Rising Main  pipe 150 mmdia =150 mtrs   & washed the side crate ..
",2072.0,2021-10-05 12:15:42.077,59.89.182.176,Active,
11938,5511,2,1.0,2.3,"Lwss  Bharmaar Bhagwal Sudran		32 mm =120 mtr  & 40 mm  dia =150 mtr  GI pipe washed away 
",2072.0,2021-10-05 12:23:21.150,59.89.182.176,Active,
11939,5511,2,1.0,1.3,"Lwss  Bhol Khas 		40 mm Dia GI Pipe =110 mtr  washed away ....
",2072.0,2021-10-05 12:23:21.190,59.89.182.176,Active,
11940,5511,2,1.0,3.7,"Lwss  Harsar Ghar 		 Gravity main line at Badhela Nallah 100 mm dia =160 mtr washed away
",2072.0,2021-10-05 12:23:21.223,59.89.182.176,Active,
11941,5511,2,1.0,2.5,"Lwss  Jawali		32 mm =150 mtr  & 40 mm  dia =100 mtr  GI pipe washed away 
",2072.0,2021-10-05 12:23:21.240,59.89.182.176,Active,
11942,5511,2,1.0,1.9,"Lwss  Khabbal Phase-ist 		 Submersibble Cable 4mm square =110 mtrHDPE pipe =40 mm dia =60 mtrwire crate 
",2072.0,2021-10-05 12:23:21.287,59.89.182.176,Active,
11943,5511,2,1.0,1.5,"Lwss  Nana Khas 		"" Submersibble Cable 6mm square =120 mtr Rising Main 50 mm dia (L) stage-ist  =50 mtr & stage-2nd =100 mtr  
wire crate ""
",2072.0,2021-10-05 12:23:21.300,59.89.182.176,Active,
11944,5511,2,1.0,2.5,"Lwss Khabbal Phase-2nd 		 Submersibble cable 6mm square =85 mtr 
",2072.0,2021-10-05 12:23:21.317,59.89.182.176,Active,
11945,5512,2,1.0,2.3," Lwss Mansa Manara 		Distribution line 50 mm dia =170 mtrising Main 80 mm dia =12 mtr  
",2072.0,2021-10-05 12:27:02.210,59.89.182.176,Active,
11946,5512,2,1.0,2.5," Lwss Nagrotu 		Submersibble Cable 6mm =50 mtr damage 
",2072.0,2021-10-05 12:27:02.210,59.89.182.176,Active,
11947,5512,2,1.0,1.5," PLWS to pc habi of censes Village  Panalth Manara &Dehri under (JJM)		 Rising Main damages on Giran Khad  GI pipe 65 mm dia 
",2072.0,2021-10-05 12:27:02.227,59.89.182.176,Active,
11948,5512,2,1.0,1.7," LWSS Nagrota Surian phase-2nd		 Damages of Rising Main /gravity Main at Ghai Nallah Katholi &   
",2072.0,2021-10-05 12:27:02.240,59.89.182.176,Active,
11949,5513,2,1.0,2.0," Lwss Ghar Jarot -phase-ist  Damages of Rising Main 125 ..
",2072.0,2021-10-05 13:05:22.713,59.89.182.176,Active,
11950,5513,2,1.0,1.5, Lwss Ghar Jarot -phase-2nd (Jol Abadi)		 Damags of Distribution system pipes of various ...,2072.0,2021-10-05 13:05:22.713,59.89.182.176,Active,
11951,5513,2,1.0,1.5," LWSS Nagrota Surian phase-ist 		 Damages of Rising Main125 mm dia at ...
",2072.0,2021-10-05 13:05:22.713,59.89.182.176,Active,
11952,5514,2,1.0,1.0," LWSS Nandpur Katholi -phase-ist 		 Damages of Rising  main 100 mm dia at Kotgiri ..
",2072.0,2021-10-05 13:13:14.737,59.89.182.176,Active,
11953,5514,2,1.0,2.0, LWSS Nandpur Katholi -phase-2nd		 Damages ...,2072.0,2021-10-05 13:13:14.753,59.89.182.176,Active,
11954,5514,2,1.0,1.5,LWSS Spail Katora 		Damages ...,2072.0,2021-10-05 13:13:14.753,59.89.182.176,Active,
11955,5514,2,1.0,1.5,"Augumentation of Various water Supply Schmes Under Jawali Constituency		Intake Chamber, Anchor Block , 300 mm Dia ( MSERW) = 150 Rmts
",2072.0,2021-10-05 13:13:14.770,59.89.182.176,Active,
11956,5514,2,1.0,2.3,"LWSS Dhar Soldha 		""100 mm dia. GI pipe = 55 Rmt  
80 mm dia. GI pipe   = 300 Rmt
50 mm dia. GI pipe   = 115 Rmt
Source Damage, ...",2072.0,2021-10-05 13:13:14.770,59.89.182.176,Active,
11957,5514,2,1.0,2.5,"LWSS Dhar Bara Niangal		""80 mm dia. GI pipe   = 115 Rmt
40 mm dia. GI pipe   = 62 Rmt
Leakage ..",2072.0,2021-10-05 13:13:14.783,59.89.182.176,Active,
11958,5514,2,1.0,2.5,"LWSS Mohal Nawan Shehar		""Source Damage, wire crate washed away...",2072.0,2021-10-05 13:13:14.830,59.89.182.176,Active,
11959,5515,2,1.0,2.5,"LWSS Bhalli		""50 mm dia. GI pipe   = 115 Rmt...Damage, wire crate washed away.
""
",2072.0,2021-10-05 13:24:38.843,59.89.182.176,Active,
11960,5515,2,1.0,2.5,"LWSS Chicher Tikkar		""65 mm dia. GI pipe   = 95 Rmt...Damage, wire crate washed away.
""
",2072.0,2021-10-05 13:24:38.843,59.89.182.176,Active,
11961,5515,2,1.0,2.5,"LWSS Ballah Kotla		""40 mm dia. GI pipe   = 65 Rmt
32 mm dia. GI pipe   =110 Rmt.... Damage, wire crate washed away.
""
",2072.0,2021-10-05 13:24:38.860,59.89.182.176,Active,
11962,5515,2,1.0,1.75,"GWSS Kotla		""80 mm dia. GI pipe   = 142 Rmt
50 mm dia. GI pipe   = 250 Rmt
32 mm dia. GI pipe   = 35 Rmt Damage"".....
",2072.0,2021-10-05 13:24:38.860,59.89.182.176,Active,
11963,5515,2,1.0,2.7,"GWSS 32 Mile		""25 mm dia. GI pipe   = 185 Rmt
Source Damage""
",2072.0,2021-10-05 13:24:38.873,59.89.182.176,Active,
11964,5515,2,1.0,1.5,"GWSS Dhar		""32 mm dia. GI pipe   = 350 Rmt
25 mm dia. GI pipe   = 130 Rmt.....
Source Damage""
",2072.0,2021-10-05 13:24:38.907,59.89.182.176,Active,
11965,5515,2,1.0,1.0,LWSS Mastgarh Amni		RCC Bore =1 Nos washed away  .... ,2072.0,2021-10-05 13:24:38.937,59.89.182.176,Active,
11966,5516,2,35.0,81.6,(Intake & GI Pipes washed away at various RDs.),2040.0,2021-10-05 13:36:42.863,203.115.73.114,Active,
11967,5516,1002,9.0,24.5,(Head weir main channel & CC lining damage at various Rds.),2040.0,2021-10-05 13:36:42.863,203.115.73.114,Active,
11968,5516,1003,1.0,30.0,(DI Pipes & Chamber Damaged at Various Rds.),2040.0,2021-10-05 13:36:42.877,203.115.73.114,Active,
11969,5517,2,1.0,2.0,"LWSS Dhiala Chaniala Ph-2nd		Temporary Kucha channel 240 mtr. Length  washed away...
",2072.0,2021-10-05 13:42:22.020,59.89.182.176,Active,
11970,5517,2,1.0,2.3,"LWSS Behi Pathiar		80 mm dia. GI pipe   = 40 Rmt washed away
",2072.0,2021-10-05 13:42:22.037,59.89.182.176,Active,
11971,5517,2,1.0,2.0,"LWSS Pheti Rajol Phase -1st		50 mm dia. GI pipe   = 300 Rmt washed away   
",2072.0,2021-10-05 13:42:22.037,59.89.182.176,Active,
11972,5517,2,1.0,2.0,"LWSS Pheti Rajol Phase -2nd		RCC Bore  =1 Nos washed away Submersible Pump set 3 HP flashed away                                                    
",2072.0,2021-10-05 13:42:22.053,59.89.182.176,Active,
11973,5517,2,1.0,2.0,"LWSS Dol Nadhol Phase -1st		Temporary Kacha channel 250 mtr. Length  washed away   ……...                                                                                                    
",2072.0,2021-10-05 13:42:22.053,59.89.182.176,Active,
11974,5518,2,1.0,2.0,"LWSS Dol Nadhol Phase -2nd		Gravity line tank to tank 100 mm Dia GI pipe = 110 Rmts                                                ….. Rmts damage ….
",2072.0,2021-10-05 13:45:48.607,59.89.182.176,Active,
11975,5518,2,1.0,1.5,"LWSS Kuther Bharmoli		 Damage of Intake chamber                      Intake chamber filled with ..
",2072.0,2021-10-05 13:45:48.623,59.89.182.176,Active,
11976,5518,2,1.0,3.3,"LWSS Jangal 1st & 2nd	29/9/& 30/09/2021	Damage of intake chamber                      Intake chamber filled with ..
",2072.0,2021-10-05 13:45:48.623,59.89.182.176,Active,
11977,5518,2,1.0,2.75,"LWSS Dhila Chaniala Phase -1st		Temporary Kacha channel 150 mtr. Length  washed away  ..
",2072.0,2021-10-05 13:45:48.637,59.89.182.176,Active,
11978,5518,2,1.0,2.0,"LWSS Dol Nadhol 3rd stage T/Well Durana		50 mm Dia GI pipe= 100 Rmts                             4…...ts  Washed away                                                 ….
",2072.0,2021-10-05 13:45:48.653,59.89.182.176,Active,
11979,5519,2,1.0,2.0,"LWSS Sirmani Chanani		""65 mm dia. GI pipe   = 45  Rmt...
32 mm dia. GI pipe   =70 Rmt
""
",2072.0,2021-10-05 13:48:08.443,59.89.182.176,Active,
11980,5519,2,1.0,2.0,"GWSS Kerta		Wire Crate work around Collection cum Storage tank ...
",2072.0,2021-10-05 13:48:08.443,59.89.182.176,Active,
11981,5519,2,1.0,1.5,"WSS Sidhpur Ghar		 damages of Rising Main 50 mm dia =110 Mtrs..
",2072.0,2021-10-05 13:48:08.443,59.89.182.176,Active,
11982,5519,2,1.0,15.25," Variuous HandPump under Jal Shakti Division Jawali 		Repair of Hand Pump ,With flushing  150x0.25
",2072.0,2021-10-05 13:48:08.460,59.89.182.176,Active,
11983,5520,2,1.0,3.0,"LWSS Madanpur Thana		Due to land slide the Anchor block to save the Rising main damaged.
",2072.0,2021-10-05 14:27:39.140,59.89.182.176,Active,
11984,5520,2,1.0,4.5,"LWSS Sadwan Khas Lakhwal		Due to heavy flood in Pandrer Nallah the protection work to save the pump house damaged badly.
",2072.0,2021-10-05 14:27:39.153,59.89.182.176,Active,
11985,5520,2,1.0,16.0,"LWSS Khel Moh Bariara Ph-Ist. 2nd. 3rd.		Due to heavy rain & land slide 100mm.dia G.I.pipe damaged badly.
",2072.0,2021-10-05 14:27:39.187,59.89.182.176,Active,
11986,5520,2,1.0,2.5,"LWSS Danni Ladori Ph-2nd.		Due to land slide the rising main 100mm.dia damaged at various RDs.
",2072.0,2021-10-05 14:27:39.217,59.89.182.176,Active,
11987,5520,2,1.0,3.5,"LWSS Banoli Damoh Chichian		Due to land slide the Rising main 150mm.dia damaged badly.
",2072.0,2021-10-05 14:27:39.250,59.89.182.176,Active,
11988,5521,2,1.0,3.0,"LWSS Hatli Ther Danni		Due to land slide Gravity line 50mm.dia  damaged/ washed .
",2072.0,2021-10-05 14:32:22.257,59.89.182.176,Active,
11989,5521,2,1.0,2.0,"LWSS Chowki		Due to heavy flood in Nallah the Rising main 80mm.dia damaged/washed.
",2072.0,2021-10-05 14:32:22.257,59.89.182.176,Active,
11990,5521,2,1.0,5.5,"LWSS Suliali Phase-2nd.3rd.		Due to heavy flood in Dibku Nallah the 4 Nos. chamber silted ….
",2072.0,2021-10-05 14:32:22.303,59.89.182.176,Active,
11991,5521,2,1.0,5.5,"LWSS Loharpura Dev Bharari		Due to heavy flood in Chakki Khad the protection work to save scheme…..
",2072.0,2021-10-05 14:32:22.320,59.89.182.176,Active,
11992,5521,2,1.0,2.0,"LWSS Mamuhn Gurchal Niar		Due to heavy flood in Chakki Khad the Percolation well is silt up with silt….
",2072.0,2021-10-05 14:32:22.350,59.89.182.176,Active,
11993,5521,2,1.0,3.0,"LWSS Kot Plahri		Due to heavy rain & land slide the distribution system of various dia….
",2072.0,2021-10-05 14:32:22.380,59.89.182.176,Active,
11994,5521,2,1.0,6.5,"LWSS Kopra Aund Bhatka		Due to land slide Rising main 150mm.dia damaged at various RDs.
",2072.0,2021-10-05 14:32:22.413,59.89.182.176,Active,
11995,5522,1,1.0,13.0,"LWSS Nurpur Town Phase-Ist.		Due to land slide Gravity line damaged at various RDs. 
",2072.0,2021-10-05 14:36:54.567,59.89.182.176,Active,
11996,5522,1,1.0,6.5,"LWSS Nurpur Town Phase-2nd.		Protection work and Temporary head weir washed & damaged in Jabber Khad
",2072.0,2021-10-05 14:36:54.567,59.89.182.176,Active,
11997,5522,1,1.0,23.0,"LWSS Nurpur Town Phase-3rd.		Gravity line Kopra tank to Suli Tila tank MSERW pipe 150mm & 200mm.dia damaged  badly due to land slide.
",2072.0,2021-10-05 14:36:54.583,59.89.182.176,Active,
11998,5523,2,1.0,1.0,"LWSS Surla
",2152.0,2021-10-05 15:05:40.923,117.220.22.93,Active,
11999,5523,2,1.0,0.5,"LWSS Chouria
",2152.0,2021-10-05 15:05:40.940,117.220.22.93,Active,
12000,5523,2,1.0,0.25,"LWSS Jamli
",2152.0,2021-10-05 15:05:40.970,117.220.22.93,Active,
12001,5523,2,1.0,0.1,"LWSS Dhon.
",2152.0,2021-10-05 15:05:41.003,117.220.22.93,Active,
12002,5523,2,1.0,0.5,"LWSS Dhartidhar.
",2152.0,2021-10-05 15:05:41.033,117.220.22.93,Active,
12003,5523,2,1.0,0.25,"GWSS Tarapur Duki.
",2152.0,2021-10-05 15:05:41.050,117.220.22.93,Active,
12004,5524,2,1.0,2.0,R/M of GWSS Matida ,2152.0,2021-10-05 15:15:49.690,117.220.22.93,Active,
12005,5524,2,1.0,4.5,"
GWSS 11 Nos multi villages panchaysts 
",2152.0,2021-10-05 15:15:49.720,117.220.22.93,Active,
12006,5524,2,1.0,2.5,"LWSS Bahrari 
",2152.0,2021-10-05 15:15:49.720,117.220.22.93,Active,
12007,5524,2,1.0,1.0,"GWSS Bhanra 
",2152.0,2021-10-05 15:15:49.737,117.220.22.93,Active,
12008,5524,2,1.0,2.0,"GWSS Lana Basali 
",2152.0,2021-10-05 15:15:49.767,117.220.22.93,Active,
12009,5524,2,1.0,1.5,"GWSS Chwari 
",2152.0,2021-10-05 15:15:49.780,117.220.22.93,Active,
12010,5524,2,1.0,0.9,"GWSS Naichna 
",2152.0,2021-10-05 15:15:49.813,117.220.22.93,Active,
12011,5525,2,1.0,3.0,"GWSS bandil surakh (Part 
",2152.0,2021-10-05 15:19:41.297,117.220.22.93,Active,
12012,5525,2,1.0,0.25,"LWSS Devka Purla
",2152.0,2021-10-05 15:19:41.297,117.220.22.93,Active,
12013,5525,2,1.0,0.75,"GWSS Tarapur Dukki
",2152.0,2021-10-05 15:19:41.313,117.220.22.93,Active,
12014,5525,2,1.0,0.5,"GWSS Tallon Serta
",2152.0,2021-10-05 15:19:41.313,117.220.22.93,Active,
12015,5525,2,1.0,6.0,"R/M of LWSS Nahan Town 
",2152.0,2021-10-05 15:19:41.327,117.220.22.93,Active,
12016,5525,2,1.0,5.0,"R/M of LWSS Nahan Town 
",2152.0,2021-10-05 15:19:41.343,117.220.22.93,Active,
12017,5526,2,1.0,4.0,"LWSS Ser Manaon 
",2152.0,2021-10-05 15:42:15.453,117.220.22.93,Active,
12018,5526,2,1.0,1.5,"GWSS Bhujjal 
",2152.0,2021-10-05 15:42:15.483,117.220.22.93,Active,
12019,5526,2,1.0,1.0,"GWSS Matal Bhakog 
",2152.0,2021-10-05 15:42:15.517,117.220.22.93,Active,
12020,5526,2,1.0,0.9,"GWSS Koti Padhog 
",2152.0,2021-10-05 15:42:15.530,117.220.22.93,Active,
12021,5526,2,1.0,0.9,"GWSS Dhali 
",2152.0,2021-10-05 15:42:15.547,117.220.22.93,Active,
12022,5526,2,1.0,1.9,"GWSS Kuffer Matroli 
",2152.0,2021-10-05 15:42:15.563,117.220.22.93,Active,
12023,5526,2,1.0,1.5,"GWSS Galog Skain 
",2152.0,2021-10-05 15:42:15.610,117.220.22.93,Active,
12024,5526,2,1.0,0.8,"GWSS Bhanra 
",2152.0,2021-10-05 15:42:15.627,117.220.22.93,Active,
12025,5526,2,1.0,0.5,"GWSS Punnerdar 
",2152.0,2021-10-05 15:42:15.657,117.220.22.93,Active,
12026,5526,2,1.0,1.0,"GWSS Bharari 
",2152.0,2021-10-05 15:42:15.687,117.220.22.93,Active,
12027,5527,2,1.0,0.75,,2152.0,2021-10-05 15:50:24.940,117.220.22.93,Deleted,
12028,5527,2,1.0,0.9,,2152.0,2021-10-05 15:50:24.973,117.220.22.93,Deleted,
12029,5528,2,1.0,2.0,"LWSS Banoli Damoh Chichian Due to land slide the distribution system of various dia damaged...
",2072.0,2021-10-05 15:53:41.930,59.89.182.176,Active,
12030,5529,2,1.0,0.75,"GWSS Ram pur Chekhrya 
",2152.0,2021-10-05 15:57:42.630,117.220.22.93,Active,
12031,5529,2,1.0,0.9,"GWSS Kheri Banal 
",2152.0,2021-10-05 15:57:42.647,117.220.22.93,Active,
12032,5529,2,1.0,0.5,"GWSS Shila 
",2152.0,2021-10-05 15:57:42.680,117.220.22.93,Active,
12033,5529,2,1.0,0.75,"GWSS Chewi 
",2152.0,2021-10-05 15:57:42.693,117.220.22.93,Active,
12034,5529,2,1.0,0.9,"GWSS Gussan 
",2152.0,2021-10-05 15:57:42.727,117.220.22.93,Active,
12035,5529,2,1.0,0.85,"GWSS Deva Manl 
",2152.0,2021-10-05 15:57:42.757,117.220.22.93,Active,
12036,5529,2,1.0,0.9,"GWSS Charag 
",2152.0,2021-10-05 15:57:42.773,117.220.22.93,Active,
12037,5529,2,1.0,1.0,"GWSS Palhech 
",2152.0,2021-10-05 15:57:42.790,117.220.22.93,Active,
12038,5529,2,1.0,0.5,"GWSS Rondi 
",2152.0,2021-10-05 15:57:42.820,117.220.22.93,Active,
12039,5529,2,1.0,0.9,"GWSS Nohradhar
",2152.0,2021-10-05 15:57:42.833,117.220.22.93,Active,
12040,5530,2,1.0,0.85,"GWSS Paleach 
",2152.0,2021-10-05 16:02:04.633,117.220.22.93,Active,
12041,5530,2,1.0,0.65,"GWSS Arlog 
",2152.0,2021-10-05 16:02:04.663,117.220.22.93,Active,
12042,5530,2,1.0,3.0,"GWSS 11 Nos multi villages panchaysts 
",2152.0,2021-10-05 16:02:04.697,117.220.22.93,Active,
12043,5530,2,1.0,2.5,"GWSS Charna in GP Charna
",2152.0,2021-10-05 16:02:04.743,117.220.22.93,Active,
12044,5530,2,1.0,1.5,"GWSS Dader, Kuffer, Tutvi in GP Bhawai
",2152.0,2021-10-05 16:02:04.773,117.220.22.93,Active,
12045,5530,2,1.0,0.7,"GWSS Chunvi Bod (Part- Chunvi) in GP Charna
",2152.0,2021-10-05 16:02:04.807,117.220.22.93,Active,
12046,5530,2,1.0,1.2,"GWSS Chunvi Bod (Part- Bod) in GP Charna
",2152.0,2021-10-05 16:02:04.837,117.220.22.93,Active,
12047,5530,2,1.0,1.1,"GWSS Jogi Bag in GP Bhawai
",2152.0,2021-10-05 16:02:04.883,117.220.22.93,Active,
12048,5530,2,1.0,1.1,"GWSS Shivpur in GP Shivpur 
",2152.0,2021-10-05 16:02:04.913,117.220.22.93,Active,
12049,5530,2,1.0,2.1,"GWSS Nanwa, Pab and Bandli in GP Bhawai
",2152.0,2021-10-05 16:02:04.947,117.220.22.93,Active,
12050,5531,1002,1.0,5.5," R/M of LIS Har		Damsage of   GI pipe section pipe 100 mm dia =5 mtr and Foot Valve damage 
",2072.0,2021-10-05 16:03:16.167,59.89.182.176,Active,
12051,5531,1002,1.0,12.5,"LIS Gharjarot		Damage of  Section pipe & Rising Main 450 mm dia …
",2072.0,2021-10-05 16:03:16.200,59.89.182.176,Active,
12052,5531,1002,1.0,4.5,"LIS  Bantungli 		Katcha Feeder Channel washed away , …
",2072.0,2021-10-05 16:03:16.230,59.89.182.176,Active,
12053,5531,1002,1.0,6.3,"LIS Spail		Katcha Feeder Channel and Katcha Head weir washed away ….
",2072.0,2021-10-05 16:03:16.247,59.89.182.176,Active,
12054,5531,1002,1.0,7.5,"LIS Sukahar 		Damage of rising main due to heavy rain ...
",2072.0,2021-10-05 16:03:16.277,59.89.182.176,Active,
12055,5531,1002,1.0,6.5,"LIS Anuhi		Temporary Kacha channel 150 mtr. Length  washed away...    
",2072.0,2021-10-05 16:03:16.293,59.89.182.176,Active,
12056,5531,1002,1.0,3.5,"LIS Kuther 		Wire Crate work near left bank of Dehar Khad  Leakage ….
",2072.0,2021-10-05 16:03:16.323,59.89.182.176,Active,
12057,5531,1002,1.0,2.5,"LIS Kaldoon		Leakage in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage ….
",2072.0,2021-10-05 16:03:16.340,59.89.182.176,Active,
12058,5531,1002,1.0,3.5,"LIS Harian		Leakage in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage ……
",2072.0,2021-10-05 16:03:16.357,59.89.182.176,Active,
12059,5531,1002,1.0,4.5,"LIS Bagroor & Bah Masker		Leakage in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage …..
",2072.0,2021-10-05 16:03:16.370,59.89.182.176,Active,
12060,5531,1002,1.0,6.5,"LIS Bagroor  Basant pur 		Leakage in Rising Main 150 mm Dia ( M ) = 90 Rmts  and damage ….. 
",2072.0,2021-10-05 16:03:16.403,59.89.182.176,Active,
12061,5532,1,1.0,20.05,"Urban Water Supply Scheme Jawali 		Damages of Perculation well    common head    & washed the side crate.
",2072.0,2021-10-05 16:04:53.310,59.89.182.176,Active,
12062,5533,2,1.0,4.5,"GWSS Roadhar in GP Dewari Kharan
",2152.0,2021-10-05 16:09:38.300,117.220.22.93,Active,
12063,5533,2,1.0,1.35,"GWSS Beyong Tatwa in GP Beyong Tatwa
",2152.0,2021-10-05 16:09:38.300,117.220.22.93,Active,
12064,5533,2,1.0,0.8,"GWSS Tikri in GP Tikri Dasakna
",2152.0,2021-10-05 16:09:38.300,117.220.22.93,Active,
12065,5533,2,1.0,2.5,"GWSS Kando in GP Badol
",2152.0,2021-10-05 16:09:38.317,117.220.22.93,Active,
12066,5533,2,1.0,5.2,"LWSS Maa Bhangyani Mandir Haripurdhar in GP Dewari Kharan
",2152.0,2021-10-05 16:09:38.317,117.220.22.93,Active,
12067,5533,2,1.0,4.0,"Aug. GWSS Rajgarh 
",2152.0,2021-10-05 16:09:38.333,117.220.22.93,Active,
12068,5534,2,1.0,3.7,"Lwss  Harsar Ghar 		 Gravity main line at Badhela Nallah 100 mm dia =160 mtr washed away
",2072.0,2021-10-05 16:12:29.343,59.89.182.176,Active,
12069,5534,2,1.0,2.5,"Lwss  Jawali		32 mm =150 mtr  & 40 mm  dia =100 mtr  GI pipe washed away 
",2072.0,2021-10-05 16:12:29.360,59.89.182.176,Active,
12070,5534,2,1.0,1.9,"Lwss  Jawali		32 mm =150 mtr  & 40 mm  dia =100 mtr  GI pipe washed away 
",2072.0,2021-10-05 16:12:29.360,59.89.182.176,Active,
12071,5534,2,1.0,1.3," LWSS Nandpur Katholi -phase-ist 		 Damages of Rising  main 100 mm dia at Kotgiri 
",2072.0,2021-10-05 16:12:29.407,59.89.182.176,Active,
12072,5534,2,1.0,2.12," LWSS Nandpur Katholi -phase-2nd		 Damages of various Distribution System 
",2072.0,2021-10-05 16:12:29.453,59.89.182.176,Active,
12073,5534,2,1.0,1.5,"Augumentation of Various water Supply Schmes Under Jawali Constituency		Intake Chamber, Anchor Block , 300 mm Dia ( MSERW) = 150 Rmts
",2072.0,2021-10-05 16:12:29.470,59.89.182.176,Active,
12074,5534,2,1.0,2.3,"LWSS Dhiala Chaniala Ph-2nd		Temporary Kucha channel 240 mtr. Length  washed away…
",2072.0,2021-10-05 16:12:29.487,59.89.182.176,Active,
12075,5534,2,1.0,3.5,"PLWSS TO OPC habitation of CV Sidhpur ghar 		Damage o f Pump House & Rising main  wash away the crate... 
",2072.0,2021-10-05 16:12:29.500,59.89.182.176,Active,
12076,5534,2,1.0,3.25," Variuous HandPump under Jal Shakti Division Jawali 		Repair of Hand Pump ,With flushing  150x0.25…
",2072.0,2021-10-05 16:12:29.500,59.89.182.176,Active,
12077,5534,2,1.0,1.7," LWSS Nagrota Surian phase-2nd		 Damages of Rising Main /gravity Main at Ghai Nallah Katholi & ...  
",2072.0,2021-10-05 16:12:29.500,59.89.182.176,Active,
12078,5535,1,1.0,28.0,"LWSS Nahan Town
",2152.0,2021-10-05 16:12:34.303,117.220.22.93,Active,
12079,5535,2,1.0,1.2,"GWSS Karondwali
",2152.0,2021-10-05 16:12:34.350,117.220.22.93,Active,
12080,5535,2,1.0,8.0,"LWSS Khadna.
",2152.0,2021-10-05 16:12:34.367,117.220.22.93,Active,
12081,5536,1002,1.0,3.0,"LIS Plashla in GP Karganoo
",2152.0,2021-10-05 16:15:26.873,117.220.22.93,Active,
12082,5536,1002,1.0,3.0,"FIS Pain Kuffer 
",2152.0,2021-10-05 16:15:26.873,117.220.22.93,Active,
12083,5536,1002,1.0,1.0,"FIS Dhabrari 
",2152.0,2021-10-05 16:15:26.890,117.220.22.93,Active,
12084,5536,1002,1.0,1.5,"FIS Devna Thanga 
",2152.0,2021-10-05 16:15:26.890,117.220.22.93,Active,
12085,5536,1002,1.0,2.0,"LIS Shila Bag 
",2152.0,2021-10-05 16:15:26.903,117.220.22.93,Active,
12086,5537,2,1.0,1.5," LWSS Nagrota Surian phase-2nd		 Damages of Rising Main /gravity Main at Ghai Nallah Katholi  ...  
",2072.0,2021-10-05 16:16:35.860,59.89.182.176,Active,
12087,5537,2,1.0,1.5,"LWSS Spail Katora 		Damages of Rising Maain   damages ….
",2072.0,2021-10-05 16:16:35.893,59.89.182.176,Active,
12088,5538,2,1.0,3.7,Damage of gravity Main ,2072.0,2021-10-06 12:17:36.540,117.212.73.5,Active,
12089,5538,2,1.0,2.5,"GI Piped 32mm,50 mm washed ",2072.0,2021-10-06 12:17:36.540,117.212.73.5,Active,
12090,5538,2,1.0,1.9,submersibble cable 4mm sq washed ,2072.0,2021-10-06 12:17:36.553,117.212.73.5,Active,
12091,5538,2,1.0,1.5,Damage of rising main ,2072.0,2021-10-06 12:17:36.570,117.212.73.5,Active,
12092,5538,2,1.0,1.7,Damage of rising main 125 mm dia ,2072.0,2021-10-06 12:17:36.570,117.212.73.5,Active,
12093,5539,2,1.0,1.3,Damage of rising main 100 mm dia ,2072.0,2021-10-06 12:24:47.157,117.212.73.5,Active,
12094,5539,2,1.0,2.12,Damges of various distribution system pipe,2072.0,2021-10-06 12:24:47.187,117.212.73.5,Active,
12095,5539,2,1.0,1.5,"Damage of rising main of various RD,s",2072.0,2021-10-06 12:24:47.203,117.212.73.5,Active,
12096,5539,2,1.0,1.5,Intake chamber anchor Block 300 mm dia MSREW  pipe 150 mm dia ,2072.0,2021-10-06 12:24:47.220,117.212.73.5,Active,
12097,5539,2,1.0,2.3, Temporary Katcha Channel 240 mtr washed away,2072.0,2021-10-06 12:24:47.233,117.212.73.5,Active,
12098,5540,2,1.0,2.3, Temprary Kathcha channel 240 mtr washed away,2072.0,2021-10-06 12:28:08.113,117.212.73.5,Active,
12099,5540,2,1.0,3.5,Damage of Pump house &rising main,2072.0,2021-10-06 12:28:08.143,117.212.73.5,Active,
12100,5541,1002,1.0,5.5, Damage of GI pipe section pipe 100 mm dia 5 mtr and foot wall washed away,2072.0,2021-10-06 12:34:57.077,117.212.73.5,Active,
12101,5541,1002,1.0,12.5,damage f section pipe and rising main 450 m dia washed away ,2072.0,2021-10-06 12:34:57.110,117.212.73.5,Active,
12102,5541,1002,1.0,4.5,Katcha feeder channel washed away crate work is washed ,2072.0,2021-10-06 12:34:57.140,117.212.73.5,Active,
12103,5541,1002,1.0,6.3,Katchha feeder channel and katcha head weir washed away ,2072.0,2021-10-06 12:34:57.157,117.212.73.5,Active,
12104,5541,1002,1.0,7.5, Damage of rising main ,2072.0,2021-10-06 12:34:57.187,117.212.73.5,Active,
12105,5542,1002,1.0,6.5,Temprary Katcha feeder channel 150 mtr washed away,2072.0,2021-10-06 12:42:46.237,117.212.73.5,Active,
12106,5542,1002,1.0,3.5,wire crate left bank of dehar khad wash away,2072.0,2021-10-06 12:42:46.270,117.212.73.5,Active,
12107,5542,1002,1.0,2.5,Damage of rising main 150mm dia washed away,2072.0,2021-10-06 12:42:46.283,117.212.73.5,Active,
12108,5542,1002,1.0,3.5, rising main 150 mm dia washed away,2072.0,2021-10-06 12:42:46.300,117.212.73.5,Active,
