,object_id,District,present_fldscore,historic_fldscore,physical_fldscore,present_rain,rainfall_fldscore,flood_hazard_score,exposurescore,socvul,infravul,physicalvul,copingdeficit,prodloss,infradam,socdam,damages,hist_dam,vulnerscore,resp1_inv,resp2_inv,resp3_inv,resp_all_inv,topsis_riskscore,topsis_rank,modd_vulnerscore,formula_riskscore,dist_fldhzrd,dist_expscore,dist_vulnerscore,dist_respscore,dist_risk
150,252,17,2,3,2,1,3,2.0,2,4,4,3,4.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,58,4.0,3.0,2.0,3.0,2.0,5.0,2.0
151,253,17,1,3,2,1,1,1.0,2,3,4,4,4.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,152,4.0,2.0,2.0,3.0,2.0,5.0,2.0
152,254,17,2,4,2,3,5,3.0,4,5,2,4,4.0,1,1,1,1.0,1.0,2.0,5,5,5,5,3,26,4.0,4.0,2.0,3.0,2.0,5.0,2.0
153,255,35,1,3,2,5,3,2.0,2,4,3,5,4.0,1,1,1,1.0,1.0,2.0,5,4,5,4,2,74,3.0,2.0,2.0,2.0,2.0,4.0,2.0
154,256,31,3,3,3,3,3,3.0,1,2,3,5,3.0,2,2,1,2.0,1.0,2.0,5,5,5,5,3,32,4.0,3.0,2.0,2.0,2.0,5.0,2.0
155,257,31,2,2,4,3,2,2.0,4,3,3,3,3.0,2,1,1,1.0,1.0,2.0,5,5,5,5,2,42,4.0,3.0,2.0,2.0,2.0,5.0,2.0
156,258,32,1,2,2,1,2,2.0,1,2,5,3,3.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,83,4.0,2.0,2.0,1.0,2.0,5.0,2.0
157,259,32,2,2,2,1,2,2.0,1,3,3,4,3.0,1,1,1,1.0,1.0,2.0,5,4,5,4,2,138,3.0,2.0,2.0,1.0,2.0,5.0,2.0
158,260,2,2,2,2,1,2,2.0,1,2,4,4,3.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,83,4.0,2.0,2.0,1.0,2.0,5.0,2.0
159,261,32,1,2,2,2,2,2.0,2,4,4,4,4.0,1,1,1,1.0,1.0,2.0,4,5,5,5,2,58,4.0,3.0,2.0,1.0,2.0,5.0,2.0
160,262,2,2,2,2,1,2,2.0,1,3,4,3,3.0,1,1,1,1.0,1.0,2.0,4,2,5,2,2,146,2.0,2.0,2.0,1.0,2.0,5.0,2.0
161,263,2,2,2,2,1,2,2.0,1,2,5,4,3.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,83,4.0,2.0,2.0,1.0,2.0,5.0,2.0
162,264,3,2,2,4,1,2,2.0,1,2,3,4,3.0,1,1,1,1.0,2.0,2.0,5,5,5,5,2,83,4.0,2.0,2.0,2.0,2.0,4.0,2.0
163,265,1,2,2,2,1,2,2.0,1,3,2,4,3.0,1,1,1,1.0,2.0,2.0,5,5,5,5,2,83,4.0,2.0,2.0,1.0,2.0,5.0,2.0
164,266,3,2,2,3,1,2,2.0,2,3,4,3,3.0,4,4,2,3.0,1.0,3.0,5,5,5,5,4,17,4.0,3.0,2.0,2.0,2.0,4.0,2.0
165,267,21,2,2,2,1,2,2.0,3,3,4,3,3.0,1,1,1,1.0,1.0,2.0,2,5,5,4,2,51,3.0,3.0,2.0,2.0,2.0,4.0,2.0
166,268,34,1,3,2,1,3,2.0,1,3,4,4,4.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,83,4.0,2.0,2.0,1.0,2.0,4.0,2.0
167,269,9,1,3,3,2,3,2.0,2,3,3,3,3.0,4,1,5,4.0,1.0,3.0,5,3,5,4,4,18,4.0,3.0,2.0,2.0,2.0,5.0,3.0
168,270,9,1,2,4,2,2,2.0,5,5,2,3,4.0,4,1,4,3.0,1.0,3.0,4,5,5,5,4,16,4.0,3.0,2.0,2.0,2.0,5.0,3.0
169,271,26,1,5,4,2,4,3.0,2,4,3,3,3.0,3,5,1,3.0,1.0,3.0,4,4,5,4,4,8,4.0,3.0,2.0,2.0,2.0,4.0,3.0
170,272,20,1,2,2,2,2,2.0,2,2,3,3,3.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,58,4.0,3.0,2.0,1.0,2.0,5.0,2.0
171,273,20,2,2,2,2,2,2.0,1,2,3,3,3.0,1,1,1,1.0,1.0,2.0,5,4,5,4,2,138,3.0,2.0,2.0,1.0,2.0,5.0,2.0
172,274,11,2,2,4,1,2,2.0,1,1,5,4,3.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,83,4.0,2.0,3.0,2.0,2.0,4.0,3.0
173,275,19,2,4,2,5,4,3.0,2,3,3,5,4.0,1,1,1,1.0,1.0,2.0,5,5,5,5,3,27,4.0,3.0,2.0,2.0,2.0,5.0,2.0
174,276,18,2,2,2,2,2,2.0,3,3,3,1,2.0,1,1,1,1.0,1.0,1.0,4,3,3,3,2,167,2.0,2.0,2.0,2.0,1.0,4.0,2.0
175,277,18,2,2,2,1,2,2.0,1,2,4,1,2.0,2,1,1,1.0,1.0,1.0,5,5,5,5,1,170,3.0,2.0,2.0,2.0,1.0,4.0,2.0
176,278,7,1,2,2,2,2,2.0,1,2,3,4,3.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,83,4.0,2.0,2.0,1.0,2.0,5.0,2.0
177,279,7,1,3,2,2,3,2.0,1,2,3,3,3.0,1,1,1,1.0,1.0,2.0,5,5,5,5,2,83,4.0,2.0,2.0,1.0,2.0,5.0,2.0
178,280,25,2,2,3,2,2,2.0,1,2,4,4,3.0,4,1,5,4.0,1.0,3.0,5,5,5,5,3,20,4.0,2.0,3.0,1.0,3.0,4.0,4.0
179,281,25,4,3,3,3,4,4.0,1,2,4,3,3.0,5,2,5,4.0,1.0,3.0,3,4,5,4,5,5,4.0,3.0,3.0,1.0,3.0,4.0,4.0
