State,District,Location,Department,Organization Chain,Title,Work Description,Bid Opening Place,Pincode,Tender Category,Product Category,Sub category,Tender Reference Number,Tender ID,Tender Value in ₹,Tender Stage,Awarded Price in ₹,Source of Funds for Tenders,Keywords
Himachal Pradesh,Solan,dharampur,PWD,PWD,Construction of balance work of 230.00 Mtrs Span double lane motorable bridge over River Beas at Beripatan on Dharampur Sandhole road via Seoh,"C/O Substructure, Superstructure and both side approach roads",dharampur,175040,Works,Civil Works - Bridges,NA,pw-dpd-tender- 27142-43 dt. 01/02/2024,2024_PWD_85251_1,"22,32,32,250",AOC,"254,002,800",,River
Himachal Pradesh,Shimla,SHIMLA DIVISION NO-I,PWD,PWD,"C/o of Bridge over Giri River at Lakhoti C/O 75.243 Mtrs Double lane Bridge on Lakhoti koti Shergaon road(Portion Dublu to Shergaon, over Giri River at RD 7/00 and C/O Approach road, FC, drain etc and M/T RD 6/00 to 7/00) Recalled","(SH C/O Formation Cutting,sub Structure,Sub structure,super structure,R/wall,B/wall for Both side approaches road, Metaling Tarring,Catch water Drain in RD 6/00 to 7/00)RIDF-XXIX Recalled","Superintending Engineer, 4th Circle, HPPWD, Shimla",171009,Works,Civil Works - Bridges,NA,5022024,2024_PWD_85178_1,"9,60,28,940",AOC,"100,484,683",,River
Himachal Pradesh,Kangra,"Executive Engineer, Jal Shakti Division Pragpur",HP Irrigation and Public Health,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP",Improvement and extension of LIS Chamba Khas from River Beas in tehsil Rakkar Distt Kangra HP,Construction of intake structure -RCC framed open well,Pragpur,177107,Works,Civil Works,NA,9885-9984,2024_HPIPH_84087_1,"27,47,003",AOC,"2,102,874.09",,River
Himachal Pradesh,Mandi,Tattapani,HP Irrigation and Public Health,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Karsog,Irrigation and Public Health,HP",PLWSS to Village Shakra from Satluj River in GP Shakra Laying jointing of Rising main and pumping machinery,PLWSS to Village Shakra from Satluj River in GP Shakra Laying jointing of Rising main and pumping machinery,Executive Engineer JS Division Karsog,175009,Works,Civil Works - Others,PLWSS to Village Shakra from Satluj River in GP Sh,HPIPH_KSG_2023_DEC_SHAKRA,2023_HPIPH_83023_2,"8,42,031",AOC,"1,049,908",,River
Himachal Pradesh,Bilaspur,Sub Division Kandrour Section Harlog,HP Irrigation and Public Health,"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP",Providing LWSS Malyour from new source at Satluj River in Tehsil Ghumarwin Distt. Bilaspur (SH Construction of OHSR 10mtrs staging height 58500 liter capacity Co Storage Tank 213000 ltr capacity Co filter Unit and C/o Presettling tank),Providing LWSS Malyour from new source at Satluj River in Tehsil Ghumarwin Distt. Bilaspur (SH Construction of OHSR 10mtrs staging height 58500 liter capacity Co Storage Tank 213000 ltr capacity Co filter Unit and C/o Presettling tank),EE JSV Division Bilaspur,174001,Works,Civil Works,NA,BLP-BLP-00736 NIT No. 22830-929 dated 21/11/2023,2023_HPIPH_82985_1,"36,04,024",AOC,"2,992,161",,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
Himachal Pradesh,,,,,,,,,,,,,,,,,,River
